"UniqueSite","Site_Lat","Site_Long","Year","Targeted.biomass","PA_tp","Atoll","DepthCategory","CleanHabitat","Protection","CensusMethod","Total.sampling.Area","gravtot_500km","MPAage","NTZarea","Regional_population_growth","Ocean_prod","Climate_stress","HDI","Larger_pop_size","spatialcatch_tkm2","Larger_2","SocialSIte4km"
8722,14.94048617,145.6279112,2009,116.0026479,0,0,">10m","Slope","Fished","Standard belt transect",400,20.23941191,0,0,31.547825,114.5516306,0.714741873,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_281"
8725,14.99072,145.60302,2009,147.6892776,0,0,"4-10m","Slope","Fished","Standard belt transect",400,5.040815391,0,0,31.54786067,114.3798328,0.713903294,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_282"
8728,14.94783,145.66305,2009,489.5028293,0,0,">10m","Slope","Fished","Standard belt transect",400,8.130352538,0,0,31.547825,114.5516306,0.714741873,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_281"
8730,14.9557,145.62855,2009,107.2006417,0,0,"4-10m","Slope","Fished","Standard belt transect",400,307.5981976,0,0,31.547825,114.5516306,0.714741873,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_281"
8733,15.08027,145.62132,2009,74.8123105,0,0,">10m","Slope","Fished","Standard belt transect",400,26.3349249,0,0,31.54789292,115.2383495,0.711469151,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_283"
8735,-14.28443,-170.63793,2008,196.5695058,0,0,">10m","Slope","Fished","Standard belt transect",400,209.3219316,0,0,24.45997577,131.6007396,0.702177663,0.827,55128,1.38972724194652,"American Samoa","Williams_old_284"
8737,-14.27779,-170.60717,2008,17.60313155,0,0,">10m","Slope","Fished","Standard belt transect",200,502.8889953,0,0,24.54883967,130.7852025,0.701489743,0.827,55128,1.38972724194652,"American Samoa","Williams_old_285"
8738,-14.26753,-170.56151,2008,199.7730102,0,0,">10m","Slope","Fished","Standard belt transect",400,277.2804512,0,0,24.72190703,130.6147088,0.700742406,0.827,55128,1.38972724194652,"American Samoa","Williams_old_286"
8740,-14.25629,-170.60611,2008,91.56786361,0,0,"4-10m","Slope","Restricted","Standard belt transect",400,82.04822205,0,0,24.71242656,130.8726179,0.701638326,0.827,55128,1.38972724194652,"American Samoa","Williams_old_287"
8742,-14.25184,-170.62355,2008,165.4932754,0,0,">10m","Slope","Fished","Standard belt transect",200,153.1399483,0,0,24.71242656,130.8726179,0.701638326,0.827,55128,1.38972724194652,"American Samoa","Williams_old_287"
8744,-14.32808,-170.8319,2008,224.4485551,0,0,">10m","Slope","Fished","Standard belt transect",400,25.89621863,0,0,22.55611717,134.1871372,0.705312648,0.827,55128,1.38972724194652,"American Samoa","Williams_old_288"
8748,-14.33595,-170.70452,2008,0.715360702,0,0,">10m","Slope","Fished","Standard belt transect",200,84.13033883,0,0,24.33623362,132.1428421,0.702368452,0.827,55128,1.38972724194652,"American Samoa","Williams_old_290"
8750,-14.31137,-170.69288,2008,73.92407709,0,0,">10m","Slope","Fished","Standard belt transect",400,394.1842389,0,0,24.33623362,132.5157623,0.702586976,0.827,55128,1.38972724194652,"American Samoa","Williams_old_291"
8752,-14.36024,-170.75025,2008,114.4924571,0,0,">10m","Slope","Fished","Standard belt transect",400,1742.157899,0,0,23.62657188,133.0939706,0.703740249,0.827,55128,1.38972724194652,"American Samoa","Williams_old_292"
8754,-14.28988,-170.75945,2008,206.7405464,0,0,"4-10m","Slope","Fished","Standard belt transect",400,9.632926198,0,0,22.96868088,132.9588435,0.704180103,0.827,55128,1.38972724194652,"American Samoa","Williams_old_289"
8756,-14.26046,-170.71187,2008,98.75230057,0,0,">10m","Slope","Restricted","Standard belt transect",400,10.08947768,0,0,23.74109387,132.2020502,0.703254886,0.827,55128,1.38972724194652,"American Samoa","Williams_old_293"
8758,-14.25372,-170.65259,2008,71.09164126,0,0,">10m","Slope","Fished","Standard belt transect",400,31.53300857,0,0,24.09355505,131.7231931,0.702587225,0.827,55128,1.38972724194652,"American Samoa","Williams_old_294"
8760,-14.31541,-170.65647,2008,64.98588279,0,0,">10m","Slope","Fished","Standard belt transect",400,54.66949305,0,0,24.33623362,131.3388444,0.702286407,0.827,55128,1.38972724194652,"American Samoa","Williams_old_295"
8762,-14.28551,-170.56406,2008,146.5811684,0,0,"4-10m","Slope","Fished","Standard belt transect",400,61.88313884,0,0,24.72190703,130.6147088,0.700742406,0.827,55128,1.38972724194652,"American Samoa","Williams_old_286"
8764,-14.24606,-170.57182,2008,246.4053072,0,0,"4-10m","Slope","Fished","Standard belt transect",200,23.34293193,0,0,24.54883967,130.466941,0.701413446,0.827,55128,1.38972724194652,"American Samoa","Williams_old_296"
8766,-14.2519,-170.68915,2008,423.7386587,0,0,">10m","Slope","Restricted","Standard belt transect",200,14.82503595,0,0,23.74109387,132.1576827,0.703342669,0.827,55128,1.38972724194652,"American Samoa","Williams_old_297"
8768,-14.28323,-170.72801,2008,91.88309536,0,0,">10m","Slope","Restricted","Standard belt transect",400,40.74725772,0,0,23.74109387,132.2020502,0.703254886,0.827,55128,1.38972724194652,"American Samoa","Williams_old_293"
8770,-14.27841,-170.66938,2008,134.9240017,0,0,">10m","Slope","Fished","Standard belt transect",400,1237.683013,0,0,24.45997577,131.6007396,0.702177663,0.827,55128,1.38972724194652,"American Samoa","Williams_old_284"
8772,-14.35115,-170.72864,2008,192.6316226,0,0,">10m","Slope","Fished","Standard belt transect",400,1053.040504,0,0,24.09355505,133.0639795,0.702999042,0.827,55128,1.38972724194652,"American Samoa","Williams_old_298"
8774,-14.36594,-170.76336,2008,206.2425123,0,0,">10m","Slope","Restricted","Standard belt transect",400,33.15313316,0,0,23.62657188,133.0939706,0.703740249,0.827,55128,1.38972724194652,"American Samoa","Williams_old_292"
8776,-14.34288,-170.78882,2008,124.5894691,0,0,">10m","Slope","Fished","Standard belt transect",400,913.3213755,0,0,23.18257961,133.4594715,0.704524283,0.827,55128,1.38972724194652,"American Samoa","Williams_old_299"
8777,-14.250317,-170.5868,2008,89.25368292,0,0,"4-10m","Slope","Fished","Standard belt transect",400,7.197535001,0,0,24.54883967,130.466941,0.701413446,0.827,55128,1.38972724194652,"American Samoa","Williams_old_296"
8778,-14.249717,-170.598917,2008,350.4373661,0,0,">10m","Slope","Fished","Standard belt transect",200,31.96503024,0,0,24.54883967,130.466941,0.701413446,0.827,55128,1.38972724194652,"American Samoa","Williams_old_296"
8779,-14.24765,-170.645033,2008,216.9309642,0,0,">10m","Slope","Fished","Standard belt transect",400,18.18096361,0,0,24.09355505,131.7231931,0.702587225,0.827,55128,1.38972724194652,"American Samoa","Williams_old_294"
8780,-14.2531,-170.611583,2008,99.27868634,0,0,"4-10m","Slope","Fished","Standard belt transect",400,75.06224742,0,0,24.71242656,130.8726179,0.701638326,0.827,55128,1.38972724194652,"American Samoa","Williams_old_287"
8781,-14.253067,-170.69815,2008,18.39351346,0,0,"4-10m","Slope","Restricted","Standard belt transect",400,9.481249911,0,0,23.74109387,132.1576827,0.703342669,0.827,55128,1.38972724194652,"American Samoa","Williams_old_297"
8782,-14.2689,-170.718983,2008,82.3570196,0,0,">10m","Slope","Restricted","Standard belt transect",400,10.56408798,0,0,23.74109387,132.2020502,0.703254886,0.827,55128,1.38972724194652,"American Samoa","Williams_old_293"
8783,-14.290533,-170.748417,2008,34.97960986,0,0,"4-10m","Slope","Fished","Standard belt transect",400,9.727360428,0,0,22.96868088,132.9588435,0.704180103,0.827,55128,1.38972724194652,"American Samoa","Williams_old_289"
8784,-14.29015,-170.771233,2008,185.0507618,0,0,">10m","Slope","Fished","Standard belt transect",400,9.660234908,0,0,22.96868088,132.9588435,0.704180103,0.827,55128,1.38972724194652,"American Samoa","Williams_old_289"
8785,-14.306417,-170.8299,2008,380.4776764,1,0,">10m","Slope","Fished","Standard belt transect",400,13.84381214,0,0,22.55611717,134.1871372,0.705312648,0.827,55128,1.38972724194652,"American Samoa","Williams_old_288"
8786,-14.300067,-170.819283,2008,32.61638309,0,0,"4-10m","Slope","Fished","Standard belt transect",400,7.519945852,0,0,22.55611717,134.1871372,0.705312648,0.827,55128,1.38972724194652,"American Samoa","Williams_old_288"
8787,-14.332733,-170.809967,2008,123.2125626,0,0,">10m","Slope","Fished","Standard belt transect",200,74.5475002,0,0,23.18257961,133.4594715,0.704524283,0.827,55128,1.38972724194652,"American Samoa","Williams_old_299"
8788,-14.35965,-170.734483,2008,418.973571,0,0,">10m","Slope","Fished","Standard belt transect",400,740.2357026,0,0,24.09355505,133.0639795,0.702999042,0.827,55128,1.38972724194652,"American Samoa","Williams_old_298"
8789,-14.339333,-170.718917,2008,179.1832648,0,0,"4-10m","Slope","Fished","Standard belt transect",400,14.87531086,0,0,24.33623362,132.1428421,0.702368452,0.827,55128,1.38972724194652,"American Samoa","Williams_old_290"
8790,-14.320367,-170.696817,2008,139.5623016,1,0,">10m","Slope","Fished","Standard belt transect",400,187.822997,0,0,24.33623362,132.5157623,0.702586976,0.827,55128,1.38972724194652,"American Samoa","Williams_old_291"
8791,-14.308933,-170.693033,2008,78.48430611,0,0,"4-10m","Slope","Fished","Standard belt transect",400,481.0328512,0,0,24.33623362,132.5157623,0.702586976,0.827,55128,1.38972724194652,"American Samoa","Williams_old_291"
8792,-14.284133,-170.594867,2008,139.5083004,0,0,">10m","Slope","Fished","Standard belt transect",400,158.9300764,0,0,24.54883967,130.7852025,0.701489743,0.827,55128,1.38972724194652,"American Samoa","Williams_old_285"
8793,-14.277267,-170.557533,2008,202.5850897,0,0,"4-10m","Slope","Fished","Standard belt transect",400,58.30239617,0,0,24.72190703,130.6147088,0.700742406,0.827,55128,1.38972724194652,"American Samoa","Williams_old_286"
8794,-14.36275,-170.765433,2008,79.0813879,0,0,">10m","Slope","Restricted","Standard belt transect",400,263.03916,0,0,23.62657188,133.0939706,0.703740249,0.827,55128,1.38972724194652,"American Samoa","Williams_old_292"
8795,-14.364283,-170.752733,2008,114.0694368,0,0,"4-10m","Slope","Fished","Standard belt transect",400,248.2619868,0,0,23.62657188,133.0939706,0.703740249,0.827,55128,1.38972724194652,"American Samoa","Williams_old_292"
8796,-14.32205,-170.6675,2008,239.1481334,0,0,">10m","Slope","Fished","Standard belt transect",400,64.29542287,0,0,24.33623362,131.3388444,0.702286407,0.827,55128,1.38972724194652,"American Samoa","Williams_old_295"
8797,-14.2903,-170.649,2008,53.04245119,0,0,"0-4m","Slope","Fished","Standard belt transect",400,102.5276441,0,0,24.45997577,131.6007396,0.702177663,0.827,55128,1.38972724194652,"American Samoa","Williams_old_284"
8800,19.28015,166.62753,2009,147.4471019,0,1,">10m","Slope","Restricted","Standard belt transect",400,0,0,0,0,125.8572254,0.44591944,0.953,0,1.4077651847954e-05,"PRIA","Williams_old_300"
8803,19.28765,166.61303,2009,161.8271802,0,1,">10m","Slope","Restricted","Standard belt transect",400,0,0,0,0,125.8572254,0.44591944,0.953,0,1.4077651847954e-05,"PRIA","Williams_old_300"
8806,19.29774,166.59816,2009,1149.922848,0,1,">10m","Slope","Restricted","Standard belt transect",400,0,0,0,0,125.9322752,0.446039728,0.953,0,1.4077651847954e-05,"PRIA","Williams_old_301"
8809,19.30782,166.59378,2009,4687.623471,0,1,">10m","Slope","Restricted","Standard belt transect",400,0,0,0,0,125.9322752,0.446039728,0.953,0,1.4077651847954e-05,"PRIA","Williams_old_301"
8812,19.30284,166.59486,2009,1378.990356,0,1,">10m","Slope","Restricted","Standard belt transect",400,0,0,0,0,125.9322752,0.446039728,0.953,0,1.4077651847954e-05,"PRIA","Williams_old_301"
8815,19.29172,166.60743,2009,1283.939643,0,1,">10m","Slope","Restricted","Standard belt transect",400,0,0,0,0,125.8572254,0.44591944,0.953,0,1.4077651847954e-05,"PRIA","Williams_old_300"
8818,19.32046,166.60214,2009,365.9778998,1,1,">10m","Slope","Restricted","Standard belt transect",400,0,0,0,0,125.9322752,0.446039728,0.953,0,1.4077651847954e-05,"PRIA","Williams_old_301"
8821,19.31654,166.59824,2009,850.3983599,0,1,">10m","Slope","Restricted","Standard belt transect",400,0,0,0,0,125.9322752,0.446039728,0.953,0,1.4077651847954e-05,"PRIA","Williams_old_301"
8824,19.27116,166.65115,2009,938.5404634,0,1,">10m","Slope","Restricted","Standard belt transect",400,0,0,0,0,125.728803,0.446219371,0.953,0,1.4077651847954e-05,"PRIA","Williams_old_302"
8825,19.31013,166.60383,2005,43.07916923,0,1,"0-4m","Lagoon_Back reef","Restricted","Standard belt transect",400,0,0,0,0,125.9322752,0.446039728,0.953,0,1.4077651847954e-05,"PRIA","Williams_old_301"
8828,19.3254,166.61186,2009,185.3003914,0,1,">10m","Slope","Restricted","Standard belt transect",400,0,0,0,0,125.9322752,0.446039728,0.953,0,1.4077651847954e-05,"PRIA","Williams_old_301"
8831,19.31576,166.64288,2009,347.3739927,0,1,">10m","Slope","Restricted","Standard belt transect",400,0,0,0,0,125.9290531,0.445302859,0.953,0,1.4077651847954e-05,"PRIA","Williams_old_303"
8834,19.28729,166.65736,2009,244.6981269,0,1,">10m","Slope","Restricted","Standard belt transect",400,0,0,0,0,125.728803,0.446219371,0.953,0,1.4077651847954e-05,"PRIA","Williams_old_302"
8835,19.31619435,166.627349,2009,696.8658761,0,1,">10m","Slope","Restricted","Standard belt transect",400,0,0,0,0,125.9290531,0.445302859,0.953,0,1.4077651847954e-05,"PRIA","Williams_old_303"
8836,-18.49,43.81,2009,342.02,0,0,"0-4m","Flat","Fished","Standard belt transect",500,22.48528916,0,0,22.62984563,809.9532529,0.550699031,0.551,21079532,1.58074365794344,"Madagascar","MacClanahan_1"
8837,-8.7109,39.46088333,2011,111.07,0,0,"0-4m","Lagoon_Back reef","Fished","Standard belt transect",1000,69.33903919,0,0,5.709293876,399.3189692,0.586293488,0.52,44973330,5.10244645356785,"Tanzania","MacClanahan_2"
8838,-8.701666667,39.46366667,2011,87.98,0,0,"0-4m","Lagoon_Back reef","Fished","Standard belt transect",500,61.69954211,0,0,5.709293876,399.3189692,0.586293488,0.52,44973330,5.10244645356785,"Tanzania","MacClanahan_2"
8839,-8.700466667,39.46021667,2011,176.28,0,0,"0-4m","Lagoon_Back reef","Fished","Standard belt transect",500,63.84264236,0,0,5.709293876,399.3189692,0.586293488,0.52,44973330,5.10244645356785,"Tanzania","MacClanahan_2"
8840,-23.42,43.65,2008,1.775,0,0,"0-4m","Flat","Fished","Standard belt transect",1000,200.6207651,0,0,23.02447894,482.9074961,0.411283471,0.551,21079532,1.58074365794344,"Madagascar","MacClanahan_3"
8841,-18.55,43.9,2009,875.26,0,0,"0-4m","Slope","Fished","Standard belt transect",500,24.73339031,0,0,22.59212349,829.8706067,0.545262326,0.551,21079532,1.58074365794344,"Madagascar","MacClanahan_4"
8844,-12.84453333,48.57261667,2011,699.95,0,0,"0-4m","Flat","Fished","Standard belt transect",500,20.26969422,0,0,22.48566025,665.3141974,0.56804202,0.551,21079532,1.58074365794344,"Madagascar","MacClanahan_6"
8845,-23.4,43.64,2008,4.775,0,0,"0-4m","Flat","Fished","Standard belt transect",1000,243.425938,0,0,23.02447894,482.9074961,0.411283471,0.551,21079532,1.58074365794344,"Madagascar","MacClanahan_3"
8846,-19.9877,57.64045,2004,8.255,0,0,"0-4m","Lagoon_Back reef","Fished","Standard belt transect",1000,982.0148753,0,0,7.537186839,221.7361649,0.263368967,0.816,1281000,2.03948516660774,"Mauritius","MacClanahan_7"
8847,-19.97968,57.64338,2004,50.095,0,0,"0-4m","Lagoon_Back reef","Fished","Standard belt transect",1000,876.5838542,0,0,7.537186839,221.7361649,0.263368967,0.816,1281000,2.03948516660774,"Mauritius","MacClanahan_7"
8848,-19.97968,57.64338,2004,50.04,0,0,"0-4m","Lagoon_Back reef","Fished","Standard belt transect",1000,876.5838542,0,0,7.537186839,221.7361649,0.263368967,0.816,1281000,2.03948516660774,"Mauritius","MacClanahan_7"
8849,-13.92,47.67,2009,258.64,0,0,"0-4m","Flat","Fished","Standard belt transect",500,21.15175427,0,0,22.61131995,520.3330179,0.60335499,0.551,21079532,1.58074365794344,"Madagascar","MacClanahan_8"
8850,-4.9646,39.6628,2010,806.61,0,0,"0-4m","Slope","Fished","Standard belt transect",1000,125.7559514,0,0,14.81464601,365.2701473,0.61034721,0.52,44973330,5.10244645356785,"Tanzania","MacClanahan_9"
8853,-11.00727778,40.73125,2011,1143.85,0,0,"0-4m","Slope","Fished","Standard belt transect",500,18.46241666,0,0,10.72834734,344.3279079,0.622500824,0.374,23967265,1.25413901998885,"Mozambique","MacClanahan_10"
8854,-20.08848,57.51223,2004,289.795,0,0,"0-4m","Flat","UnfishedHigh","Standard belt transect",1000,3441.721734,7,5,7.537186839,223.1183654,0.261512161,0.816,1281000,2.03948516660774,"Mauritius","MacClanahan_11"
8855,-20.08725,57.51255,2004,62.64,0,0,"0-4m","Flat","UnfishedHigh","Standard belt transect",1000,3091.522079,7,5,7.537186839,223.1183654,0.261512161,0.816,1281000,2.03948516660774,"Mauritius","MacClanahan_11"
8857,-12.58,44.93,2009,759.78,0,0,"0-4m","Slope","Fished","Standard belt transect",500,31.20404829,0,0,31.2763403,294.4154213,0.584115032,0.616,212645,3.47046789089922,"Mayotte","MacClanahan_13"
8858,-12.9197,40.4999,2008,50.79,0,0,"0-4m","Slope","Fished","Standard belt transect",1000,404.6812934,0,0,13.28914198,298.7192708,0.660390456,0.374,23967265,1.25413901998885,"Mozambique","MacClanahan_14"
8859,-12.7,45.26,2009,224.36,0,0,"0-4m","Slope","Fished","Standard belt transect",500,142.45627,0,0,35.68123481,293.1454877,0.587216657,0.616,212645,3.47046789089922,"Mayotte","MacClanahan_15"
8860,-13.00255,48.49776667,2011,1121.8,0,0,"0-4m","Flat","Fished","Standard belt transect",500,23.24743156,0,0,23.01877835,659.6725042,0.576920676,0.551,21079532,1.58074365794344,"Madagascar","MacClanahan_16"
8862,-20.5033,57.38885,2004,20.475,0,0,"0-4m","Lagoon_Back reef","Fished","Standard belt transect",1000,4847.433598,0,0,7.537186839,226.6490769,0.249688959,0.816,1281000,2.03948516660774,"Mauritius","MacClanahan_18"
8863,-20.5033,57.38885,2004,15.475,0,0,"0-4m","Lagoon_Back reef","Fished","Standard belt transect",1000,4847.433598,0,0,7.537186839,226.6490769,0.249688959,0.816,1281000,2.03948516660774,"Mauritius","MacClanahan_18"
8866,-23.4,43.64,2008,18.06,0,0,"0-4m","Flat","Fished","Standard belt transect",1000,243.425938,0,0,23.02447894,482.9074961,0.411283471,0.551,21079532,1.58074365794344,"Madagascar","MacClanahan_3"
8867,-12.19721667,44.2245,2011,135.86,0,0,"0-4m","Flat","Fished","Standard belt transect",500,296.8414537,0,0,24.94327556,288.5495931,0.594528202,0.575,683081,0.0778451275765315,"Comoro Islands","MacClanahan_20"
8868,-20.4433,57.70843,2004,100.19,0,0,"0-4m","Lagoon_Back reef","UnfishedHigh","Standard belt transect",1000,364.0939371,7,3.5,7.537186839,224.2049722,0.250629078,0.816,1281000,2.03948516660774,"Mauritius","MacClanahan_21"
8869,-20.45055,57.71325,2004,58.34,0,0,"0-4m","Lagoon_Back reef","UnfishedHigh","Standard belt transect",1000,390.8110466,7,3.5,7.537186839,224.2049722,0.250629078,0.816,1281000,2.03948516660774,"Mauritius","MacClanahan_21"
8871,-6.6965,39.258667,2005,12.415,0,0,"0-4m","Crest","UnfishedLow","Standard belt transect",1000,3280.480071,30,7.3,28.71098052,496.2549246,0.618835079,0.52,44973330,5.10244645356785,"Tanzania","MacClanahan_22"
8873,-6.7,39.26,2005,10.315,0,0,"0-4m","Slope","UnfishedLow","Standard belt transect",1000,3773.372304,30,7.3,28.71098052,496.2549246,0.618835079,0.52,44973330,5.10244645356785,"Tanzania","MacClanahan_22"
8874,-1.74,41.53,2008,523.715,0,0,"0-4m","Crest","Fished","Standard belt transect",1000,67.82091433,29,250,41.98897885,468.8091068,0.584360608,0.567,40909194,6.59106828881532,"Kenya","MacClanahan_23"
8875,-3.9,39.81,2009,28.11,0,0,"0-4m","Slope","Fished","Standard belt transect",1000,2194.971609,0,0,18.32934481,385.1568269,0.614182673,0.567,40909194,6.59106828881532,"Kenya","MacClanahan_24"
8882,-5.3118,39.06928333,2010,464.515,0,0,"0-4m","Crest","Fished","Standard belt transect",1000,679.6512094,0,0,15.11916459,471.2990482,0.645016044,0.52,44973330,5.10244645356785,"Tanzania","MacClanahan_28"
8885,-6.1176,39.1692,2012,76.98499431,0,0,"0-4m","Crest","Fished","Standard belt transect",1000,1109.983235,0,0,28.04321216,441.1055055,0.632083621,0.52,44973330,5.10244645356785,"Tanzania","MacClanahan_29"
8889,-6.07,39.11,2012,6.575199676,0,0,"0-4m","Lagoon_Back reef","Fished","Standard belt transect",1500,383.3754802,0,0,27.34583953,440.4178258,0.636311946,0.52,44973330,5.10244645356785,"Tanzania","MacClanahan_30"
8894,-6.2765,39.1745,2012,744.9670705,0,0,"0-4m","Crest","UnfishedHigh","Standard belt transect",1000,528.7640094,18,0.3,28.55905377,440.8922228,0.630168757,0.52,44973330,5.10244645356785,"Tanzania","MacClanahan_32"
